Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Martensite Start Temperature - MS - (°C),composition,Hf (at.%)
B. C. Hornbuckle; T. T. Sasaki; G. S. Bigelow; R. D. Noebe; M. L. Weaver and G. B. Thompson,Materials Science and Engineering: A,Structure–property relationships in a precipitation strengthened Ni–29.7Ti–20Hf (at%) shape memory alloy,2015,50,29.7,158,Ni50.0Ti29.7Hf20.3 %,20.3
B. C. Hornbuckle; T. T. Sasaki; G. S. Bigelow; R. D. Noebe; M. L. Weaver and G. B. Thompson,Materials Science and Engineering: A,Structure–property relationships in a precipitation strengthened Ni–29.7Ti–20Hf (at%) shape memory alloy,2015,50,29.7,167,Ni50.0Ti29.7Hf20.3 %,20.3
B. C. Hornbuckle; T. T. Sasaki; G. S. Bigelow; R. D. Noebe; M. L. Weaver and G. B. Thompson,Materials Science and Engineering: A,Structure–property relationships in a precipitation strengthened Ni–29.7Ti–20Hf (at%) shape memory alloy,2015,50,29.7,172,Ni50.0Ti29.7Hf20.3 %,20.3
B. C. Hornbuckle; T. T. Sasaki; G. S. Bigelow; R. D. Noebe; M. L. Weaver and G. B. Thompson,Materials Science and Engineering: A,Structure–property relationships in a precipitation strengthened Ni–29.7Ti–20Hf (at%) shape memory alloy,2015,50,29.7,181,Ni50.0Ti29.7Hf20.3 %,20.3
B. C. Hornbuckle; T. T. Sasaki; G. S. Bigelow; R. D. Noebe; M. L. Weaver and G. B. Thompson,Materials Science and Engineering: A,Structure–property relationships in a precipitation strengthened Ni–29.7Ti–20Hf (at%) shape memory alloy,2015,50,29.7,191,Ni50.0Ti29.7Hf20.3 %,20.3
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,290,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,290,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,290,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,290,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,295,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,298,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,291,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,292,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,277,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,278,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,278,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,281,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,278,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,279,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,278,Ni50.0Ti30.0Hf20.0 %,20
D. H. D. Hsu; B. C. Hornbuckle; B. Valderrama; F. Barrie; H. B. Henderson; G. B. Thompson and M. V. Manuel,Journal of Alloys and Compounds,The effect of aluminum additions on the thermal; microstructural; and mechanical behavior of NiTiHf shape memory alloys,2015,50,30,278,Ni50.0Ti30.0Hf20.0 %,20
D. Angst; P. Thoma and M. Kao,Journal de Physique IV,The Effect of Hafnium Content on the Transformation Temperatures of Ni49Ti51-xHfx. Shape Memory Alloys,1995,50,40,103,Ni50.0Ti40.0Hf10.0 %,10
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,45,90,Ni50.0Ti45.0Hf5.0 %,5
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,40,133,Ni50.0Ti40.0Hf10.0 %,10
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,35,207,Ni50.0Ti35.0Hf15.0 %,15
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,30,298,Ni50.0Ti30.0Hf20.0 %,20
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,25,380,Ni50.0Ti25.0Hf25.0 %,25
T. Umale; D. Salas; B. Tomes; R. Arroyave and I. Karaman,Scripta Materialia,The effects of wide range of compositional changes on the martensitic transformation characteristics of NiTiHf shape memory alloys,2019,50,20,522,Ni50.0Ti20.0Hf30.0 %,30
H. D. Gu; L. You; K. M. Leung; C. Y. Chung; K. S. Chan and J. K. L. Lai,Applied Surface Science,Growth of TiNiHf shape memory alloy thin films by laser ablation of composite targets,1998,50.04,36.63,44,Ni50.04Ti36.63Hf13.33 %,13.33
R. Santamarta; A. Evirgen; A. M. Perez-Sierra; J. Pons; E. Cesari; I. Karaman and R. D. Noebe,Shape Memory and Superelasticity,Effect of Thermal Treatments on Ni–Mn–Ga and Ni-Rich Ni–Ti–Hf/Zr High-Temperature Shape Memory Alloys,2015,50.1,24.9,180,Ni50.1Ti24.9Hf25.0 %,25
R. Santamarta; A. Evirgen; A. M. Perez-Sierra; J. Pons; E. Cesari; I. Karaman and R. D. Noebe,Shape Memory and Superelasticity,Effect of Thermal Treatments on Ni–Mn–Ga and Ni-Rich Ni–Ti–Hf/Zr High-Temperature Shape Memory Alloys,2015,50.1,24.9,65,Ni50.1Ti24.9Hf25.0 %,25
P. E. Thoma and J. J. Boehm,Materials Science and Engineering: A,Effect of composition on the amount of second phase and transformation temperatures of NixTi90−xHf10 shape memory alloys,1999,50.2,39.8,73,Ni50.2Ti39.8Hf10.0 %,10
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019,50.2,37.3,-75,Ni50.2Ti37.3Hf12.5 %,12.5
A. I. Tagiltsev; N. Y. Surikov; E. Y. Panchenko; Y. I. Chumlyakov and I. Karaman,Russian Physics Journal,Special Features of Functional Properties of Heterophase High-Strength Ni50.2Ti37.3Hf12.5 Polycrystals and Single Crystals,2019,50.2,37.3,95,Ni50.2Ti37.3Hf12.5 %,12.5
D. Angst; P. Thoma and M. Kao,Journal de Physique IV,The Effect of Hafnium Content on the Transformation Temperatures of Ni49Ti51-xHfx. Shape Memory Alloys,1995,50.2,39.8,54,Ni50.2Ti39.8Hf10.0 %,10
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992,50.25,39.75,53,Ni50.25Ti39.75Hf10.0 %,10
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992,50.25,37.25,124,Ni50.25Ti37.25Hf12.5 %,12.5
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992,50.25,34.75,184,Ni50.25Ti34.75Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,38,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,41,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,182,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,67,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,185,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,104,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,146,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,187,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,41,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,202,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,69,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,201,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,105,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,148,Ni50.3Ti34.7Hf15.0 %,15
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013,50.3,34.7,203,Ni50.3Ti34.7Hf15.0 %,15
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,117,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,137,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,140,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,116,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,113,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,111,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,109,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,105,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,106,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,115,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,109,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,108,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,106,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,107,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,102,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,100,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,103,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,102,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,98,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,97,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,97,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,110,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,112,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,117,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,116,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,151,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,127,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,127,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,157,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,141,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,142,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,142,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,165,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,148,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,155,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,162,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,130,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,162,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,178,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,169,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,169,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,172,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,172,Ni50.3Ti29.7Hf20.0 %,20
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010,50.3,29.7,173,Ni50.3Ti29.7Hf20.0 %,20
