Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 1 Temperature (°C),composition,Hf (at.%)
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
H. E. Karaca; S. M. Saghaian; G. Ded; H. Tobe; B. Basaran; H. J. Maier; R. D. Noebe and Y. I. Chumlyakov,Acta Materialia,Effects of nanoprecipitation on the shape memory and material properties of an Ni-rich NiTiHf high temperature shape memory alloy,2013.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; A. Demblon; R. W. Wheeler; D. C. Lagoudas and I. Karaman,AIAA Scitech 2019 Forum,Effects of testing parameters on the fatigue performance NiTiHf high temperature shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
O. Karakoc; C. Hayrettin; M. Bass; S. J. Wang; D. Canadinc; J. H. Mabe; D. C. Lagoudas and I. Karaman,Acta Materialia,Effects of upper cycle temperature on the actuation fatigue response of NiTiHf high temperature shape memory alloys,2017.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
F. R. Phillips; R. W. Wheeler; A. B. Geltmacher and D. C. Lagoudas,International Journal of Fatigue,Evolution of internal damage during actuation fatigue in shape memory alloys,2019.0,50.3,29.7,1050.0,Ni50.3Ti29.7Hf20.0 %,20.0
B. Haghgouyan; B. Young; I. Karaman and D. Lagoudas,Behavior and Mechanics of Multifunctional Materials XIII,Fracture toughness of martensitic NiTiHf high-temperature shape memory alloy,2019.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
B. Haghgouyan; B. Young; I. Karaman and D. Lagoudas,Behavior and Mechanics of Multifunctional Materials XIII,Fracture toughness of martensitic NiTiHf high-temperature shape memory alloy,2019.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
S.-W. Kim; J. W. Jo; C. H. Park; J.-K. Hong; J.-T. Yeom and H.-G. Kim,Materials Science and Engineering: A,Fracture toughness of TiNiHf alloys: A hybrid study using in-situ transmission electron microscopy experiments and finite element analyses,2016.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
S.-W. Kim; J. W. Jo; C. H. Park; J.-K. Hong; J.-T. Yeom and H.-G. Kim,Materials Science and Engineering: A,Fracture toughness of TiNiHf alloys: A hybrid study using in-situ transmission electron microscopy experiments and finite element analyses,2016.0,50.3,34.7,900.0,Ni50.3Ti34.7Hf15.0 %,15.0
W. Abuzaid and H. Sehitoglu,Materials Science and Engineering: A,Functional fatigue of Ni50.3Ti25Hf24.7 – Heterogeneities and evolution of local transformation strains,2017.0,50.3,25.0,1050.0,Ni50.3Ti25.0Hf24.7 %,24.7
W. Abuzaid and H. Sehitoglu,Materials Science and Engineering: A,Functional fatigue of Ni50.3Ti25Hf24.7 – Heterogeneities and evolution of local transformation strains,2017.0,50.3,25.0,1050.0,Ni50.3Ti25.0Hf24.7 %,24.7
W. Abuzaid and H. Sehitoglu,Materials Science and Engineering: A,Functional fatigue of Ni50.3Ti25Hf24.7 – Heterogeneities and evolution of local transformation strains,2017.0,50.3,25.0,1050.0,Ni50.3Ti25.0Hf24.7 %,24.7
