Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heating Rate (°C/min),composition,Hf (at.%)
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,26.0,10.0,Ni49.0Ti26.0Hf25.0 %,25.0
D. N. Abujudom; M. Y. Kao; P. E. Thoma and D. R. Angst,US5114504,High transformation temperature shape memory alloy,1992.0,49.0,21.0,10.0,Ni49.0Ti21.0Hf30.0 %,30.0
G. S. Firstov; J. Van Humbeeck and Y. N. Koval,Materials Science and Engineering: A,High-temperature shape memory alloys,2004.0,49.0,36.3,5.0,Ni49.0Ti36.3Hf14.7 %,14.7
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,50.0,10.0,Ni49.0Ti50.0Hf1.0 %,1.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
C. Zhang and R. H. Zee,International Conference of Displacive Phase Transformations and their Applications in Materials Engineering,Influence of thermo-mechanical processing of martensitic transformation of NiTi and NiTiHf shape memory alloys,1996.0,49.0,48.0,10.0,Ni49.0Ti48.0Hf3.0 %,3.0
X. Yi; K. Sun; W. Gao; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation and mechanical properties of Ti-Ni-Hf high temperature shape memory alloy with network structure second particles,2018.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; K. Sun; W. Gao; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation and mechanical properties of Ti-Ni-Hf high temperature shape memory alloy with network structure second particles,2018.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; K. Sun; W. Gao; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation and mechanical properties of Ti-Ni-Hf high temperature shape memory alloy with network structure second particles,2018.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; W. Gao; X. Meng; Z. Gao; W. Cai and L. Zhao,Journal of Alloys and Compounds,Martensitic transformation behaviors and mechanical properties of (Ti 36 Ni 49 Hf 15) 100-x Y x high temperature shape memory alloys,2017.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; K. Sun; W. Gao; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Microstructure design of the excellent shape recovery properties in (Ti; Hf) 2Ni/Ti-Ni-Hf high temperature shape memory alloy composite,2017.0,49.0,36.0,10.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; K. Sun; W. Gao; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Microstructure design of the excellent shape recovery properties in (Ti; Hf) 2Ni/Ti-Ni-Hf high temperature shape memory alloy composite,2017.0,49.0,36.0,10.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
X. Yi; X. Meng; W. Cai and L. Zhao,Journal of Alloys and Compounds,Multi-stage martensitic transformation behaviors and microstructural characteristics of Ti-Ni-Hf high temperature shape memory alloy powders,2019.0,49.0,36.0,20.0,Ni49.0Ti36.0Hf15.0 %,15.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
S. Besseghini; E. Villa and A. Tuissi,Materials Science and Engineering: A,Ni-Ti-Hf shape memory alloy: effect of aging and thermal cycling,1999.0,49.0,41.0,5.0,Ni49.0Ti41.0Hf10.0 %,10.0
D.-J. Kim; Y.-W. Kim and T.-H. Nam,Journal of nanoscience and nanotechnology,Solidification Rate Dependence of Microstructures and Transformation Behavior of Ti–Ni–Hf Alloys,2018.0,49.0,31.0,20.0,Ni49.0Ti31.0Hf20.0 %,20.0
D.-J. Kim; Y.-W. Kim and T.-H. Nam,Journal of nanoscience and nanotechnology,Solidification Rate Dependence of Microstructures and Transformation Behavior of Ti–Ni–Hf Alloys,2018.0,49.0,31.0,20.0,Ni49.0Ti31.0Hf20.0 %,20.0
D.-J. Kim; Y.-W. Kim and T.-H. Nam,Journal of nanoscience and nanotechnology,Solidification Rate Dependence of Microstructures and Transformation Behavior of Ti–Ni–Hf Alloys,2018.0,49.0,31.0,10.0,Ni49.0Ti31.0Hf20.0 %,20.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,50.0,5.0,Ni49.0Ti50.0Hf1.0 %,1.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
P. E. Thoma; C. Zhang; J. J. Boehm and R. H. Zee,Journal de Physique IV ,The Effect of Hafnium Content and Cycling under an Applied Axial Stress on the Creep and Martensite Strain of NiTi Based Shape Memory Alloy Wires ,1997.0,49.0,48.0,5.0,Ni49.0Ti48.0Hf3.0 %,3.0
