Authors,Source,Title,Year,Ni (at.%),Ti (at.%),Heat Treat 2 Temperature (°C),composition,Hf (at.%)
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
R. W. Wheeler III,Aerospace Engineering,Actuation Fatigue Characterization Methods and Lifetime Predictions of Shape Memory Alloy Actuators,2017.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
M. Moshref-Javadi; S. H. Seyedein; M. T. Salehi and M. R. Aboutalebi,Acta Materialia,Age-induced multi-stage transformation in a Ni-rich NiTiHf alloy,2013.0,50.3,34.7,1000.0,Ni50.3Ti34.7Hf15.0 %,15.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,1000.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,1200.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,300.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,350.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,350.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,350.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,350.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,550.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,600.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,650.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,700.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,700.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,800.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,800.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,900.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,400.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
G. S. Ded,Mechanical Engineering,Characterization of Ni-rich NiTiHf based high temperature shape memory alloys,2010.0,50.3,29.7,500.0,Ni50.3Ti29.7Hf20.0 %,20.0
